A1,A2,A3,B1,B2,B3,C1,C2,C3,
17,1,3,632,34,24,31,1,0,
7,0,1,641,38,24,31,0,1,
4,2,1,629,41,23,35,1,0,
1,1,1,599,50,23,41,1,2,
1,0,2,561,53,25,49,2,1,
1,0,3,527,66,22,45,3,1,
1,0,2,540,74,26,29,1,0,
1,0,3,610,60,26,17,1,1,
0,0,2,663,38,24,14,0,1,
2,1,2,684,26,22,10,0,0,
12,2,2,670,18,20,9,0,1,
42,2,3,606,15,16,6,0,1,
84,6,5,584,12,14,7,1,1,
87,5,5,642,17,18,9,0,0,
41,3,4,710,21,20,14,0,0,
18,3,3,738,23,21,16,1,1,
16,3,3,749,22,21,17,1,0,
23,5,5,742,24,20,16,1,0,
41,5,6,715,20,18,17,0,1,
56,6,5,721,21,18,16,1,2,
29,3,4,765,24,22,19,0,1,
11,3,3,773,32,23,21,1,1,
3,2,2,786,37,25,22,1,0,
7,3,4,804,38,24,16,1,1,
22,5,4,776,28,22,12,0,2,
63,6,5,708,24,20,12,0,0,
90,6,7,677,23,19,10,0,2,
107,7,7,646,23,19,9,0,1,
123,9,9,612,19,16,8,0,2,
141,10,10,558,16,16,9,1,2,
179,11,9,488,16,13,9,0,1,
214,11,10,475,19,14,10,1,2,
201,13,10,564,23,14,11,1,1,
138,10,10,643,24,17,13,1,1,
93,8,8,685,24,18,17,2,0,
66,6,7,685,27,18,22,2,2,
44,5,6,678,23,17,26,2,3,
31,4,6,700,23,18,27,2,3,
22,4,4,720,29,19,30,2,2,
15,3,5,736,27,19,30,2,3,
11,4,3,740,30,20,30,2,1,
11,4,4,744,29,20,31,3,3,
10,4,4,746,27,19,33,2,2,
5,2,4,749,27,22,35,3,3,
4,3,4,759,30,23,36,3,4,
