A1,A2,A3,B1,B2,B3,C1,C2,C3,
0,0,0,5,6,6,29,356,499,
0,0,0,5,6,6,31,371,512,
0,0,0,4,6,6,32,377,522,
0,0,0,6,7,5,34,378,524,
0,0,0,6,8,5,34,360,514,
0,0,0,7,8,6,32,341,497,
0,0,0,7,8,6,30,311,465,
0,0,0,8,8,7,28,275,415,
0,0,0,9,10,10,23,224,334,
0,0,0,9,13,11,18,142,219,
0,0,0,9,16,18,14,60,103,
0,0,0,11,35,29,9,23,32,
0,0,1,25,100,55,7,12,15,
0,0,1,48,149,58,7,10,8,
0,2,3,74,150,43,6,9,4,
0,2,7,82,134,35,6,7,4,
0,1,6,75,120,33,6,9,5,
0,0,5,61,113,35,6,9,5,
0,2,8,42,97,35,6,9,7,
0,2,5,29,73,31,5,12,6,
0,3,6,16,44,25,6,13,6,
2,4,6,11,29,24,8,15,8,
1,4,8,11,25,23,7,13,6,
0,3,8,10,19,19,9,10,5,
0,6,10,10,16,18,9,10,5,
1,5,11,10,16,19,10,10,7,
2,5,12,10,15,20,11,9,6,
1,4,13,11,17,21,11,10,7,
0,4,11,11,15,21,11,10,8,
1,4,14,10,16,22,12,10,7,
0,6,15,11,15,22,12,11,8,
0,5,15,10,17,23,12,11,9,
2,4,16,10,17,23,12,10,8,
0,5,18,11,15,23,12,11,9,
1,6,18,8,13,20,10,10,8,
2,6,20,24,18,19,15,12,9,
2,6,20,26,18,20,19,15,9,
2,6,19,33,19,19,40,23,10,
4,5,19,57,20,19,71,34,10,
4,5,18,79,18,16,142,49,11,
2,4,13,70,19,11,245,52,11,
2,4,9,55,16,9,320,68,14,
1,1,6,54,14,9,347,105,15,
0,0,0,65,15,5,363,132,15,
0,0,0,74,14,4,375,152,15,
0,0,0,89,15,4,380,153,16,
0,0,0,114,17,4,370,123,16,
6,0,0,157,26,5,341,95,13,
11,0,0,232,33,6,281,76,12,
12,2,1,306,42,8,210,68,10,
13,1,1,367,51,9,155,59,8,
12,2,1,413,58,11,122,54,9,
